id,run_id,"('Parameter', 'dummy', 'number_of_agents_mean')","('Parameter', 'omnet', '**wlan[*].radio.transmitter.power')","('Parameter', 'omnet', '*.hostMobile[*].app[1].messageLength')","('Parameter', 'omnet', '*.manager.host')","('Parameter', 'omnet', '*.manager.useVadereSeed')","('Parameter', 'vadere', 'attributesSimulation.fixedSeed')","('Parameter', 'vadere', 'attributesSimulation.useFixedSeed')","('Parameter', 'vadere', 'sources.[id==1].distributionParameters')","('Parameter', 'vadere', 'sources.[id==2].distributionParameters')","('Parameter', 'vadere', 'sources.[id==5].distributionParameters')","('Parameter', 'vadere', 'sources.[id==6].distributionParameters')","('MetaInfo', 'required_wallclock_time')","('MetaInfo', 'return_code')"
41,0,780.0,1.47mW,3886B,"""vadere_Sample__41_0""",true,65722447231342458,True,[1.95],[1.95],[1.95],[1.95],2966.163456916809,0.0
42,0,889.0,1.47mW,2621B,"""vadere_Sample__42_0""",true,65722447231342458,True,[2.2225],[2.2225],[2.2225],[2.2225],2461.025865316391,0.0
43,0,889.0,0.92mW,3886B,"""vadere_Sample__43_0""",true,65722447231342458,True,[2.2225],[2.2225],[2.2225],[2.2225],1692.4959552288055,0.0
44,0,889.0,0.92mW,2621B,"""vadere_Sample__44_0""",true,65722447231342458,True,[2.2225],[2.2225],[2.2225],[2.2225],2490.837189435959,0.0
45,0,780.0,0.92mW,3886B,"""vadere_Sample__45_0""",true,65722447231342458,True,[1.95],[1.95],[1.95],[1.95],2863.529689311981,0.0
46,0,780.0,1.47mW,2621B,"""vadere_Sample__46_0""",true,65722447231342458,True,[1.95],[1.95],[1.95],[1.95],2199.7605192661285,0.0
47,0,780.0,0.92mW,2621B,"""vadere_Sample__47_0""",true,65722447231342458,True,[1.95],[1.95],[1.95],[1.95],2098.0224237442017,0.0
48,0,446.0,1.09mW,886B,"""vadere_Sample__48_0""",true,65722447231342458,True,[1.115],[1.115],[1.115],[1.115],1539.7825117111206,0.0
49,0,36.0,1.09mW,886B,"""vadere_Sample__49_0""",true,65722447231342458,True,[0.09],[0.09],[0.09],[0.09],72.64128684997559,0.0
50,0,446.0,1.09mW,3621B,"""vadere_Sample__50_0""",true,65722447231342458,True,[1.115],[1.115],[1.115],[1.115],1982.218520641327,0.0
51,0,446.0,0.55mW,886B,"""vadere_Sample__51_0""",true,65722447231342458,True,[1.115],[1.115],[1.115],[1.115],1903.4291977882385,0.0
52,0,446.0,0.55mW,3621B,"""vadere_Sample__52_0""",true,65722447231342458,True,[1.115],[1.115],[1.115],[1.115],986.5119354724884,0.0
53,0,36.0,0.55mW,886B,"""vadere_Sample__53_0""",true,65722447231342458,True,[0.09],[0.09],[0.09],[0.09],114.30133414268494,0.0
54,0,36.0,1.09mW,3621B,"""vadere_Sample__54_0""",true,65722447231342458,True,[0.09],[0.09],[0.09],[0.09],231.82086515426636,0.0
55,0,36.0,0.55mW,3621B,"""vadere_Sample__55_0""",true,65722447231342458,True,[0.09],[0.09],[0.09],[0.09],162.2582335472107,0.0
56,0,59.0,1.84mW,2886B,"""vadere_Sample__56_0""",true,65722447231342458,True,[0.1475],[0.1475],[0.1475],[0.1475],420.21631956100464,0.0
57,0,398.0,1.84mW,2886B,"""vadere_Sample__57_0""",true,65722447231342458,True,[0.995],[0.995],[0.995],[0.995],1287.110906124115,0.0
58,0,59.0,1.84mW,1621B,"""vadere_Sample__58_0""",true,65722447231342458,True,[0.1475],[0.1475],[0.1475],[0.1475],443.03947162628174,0.0
59,0,59.0,1.3mW,2886B,"""vadere_Sample__59_0""",true,65722447231342458,True,[0.1475],[0.1475],[0.1475],[0.1475],403.2674255371094,0.0
60,0,59.0,1.3mW,1621B,"""vadere_Sample__60_0""",true,65722447231342458,True,[0.1475],[0.1475],[0.1475],[0.1475],387.1017622947693,0.0
61,0,398.0,1.3mW,2886B,"""vadere_Sample__61_0""",true,65722447231342458,True,[0.995],[0.995],[0.995],[0.995],1239.101591348648,0.0
62,0,398.0,1.84mW,1621B,"""vadere_Sample__62_0""",true,65722447231342458,True,[0.995],[0.995],[0.995],[0.995],941.764416217804,0.0
63,0,398.0,1.3mW,1621B,"""vadere_Sample__63_0""",true,65722447231342458,True,[0.995],[0.995],[0.995],[0.995],818.0976126194,0.0
64,0,42.0,0.57mW,761B,"""vadere_Sample__64_0""",true,65722447231342458,True,[0.105],[0.105],[0.105],[0.105],116.84537768363953,0.0
65,0,307.0,0.57mW,761B,"""vadere_Sample__65_0""",true,65722447231342458,True,[0.7675000000000001],[0.7675000000000001],[0.7675000000000001],[0.7675000000000001],1209.4044921398163,0.0
66,0,42.0,0.57mW,2496B,"""vadere_Sample__66_0""",true,65722447231342458,True,[0.105],[0.105],[0.105],[0.105],123.5074372291565,0.0
67,0,42.0,0.88mW,761B,"""vadere_Sample__67_0""",true,65722447231342458,True,[0.105],[0.105],[0.105],[0.105],115.11149835586548,0.0
68,0,42.0,0.88mW,2496B,"""vadere_Sample__68_0""",true,65722447231342458,True,[0.105],[0.105],[0.105],[0.105],127.3286144733429,0.0
69,0,307.0,0.88mW,761B,"""vadere_Sample__69_0""",true,65722447231342458,True,[0.7675000000000001],[0.7675000000000001],[0.7675000000000001],[0.7675000000000001],1060.2860252857208,0.0
70,0,307.0,0.57mW,2496B,"""vadere_Sample__70_0""",true,65722447231342458,True,[0.7675000000000001],[0.7675000000000001],[0.7675000000000001],[0.7675000000000001],758.4813945293427,0.0
71,0,307.0,0.88mW,2496B,"""vadere_Sample__71_0""",true,65722447231342458,True,[0.7675000000000001],[0.7675000000000001],[0.7675000000000001],[0.7675000000000001],741.0483326911926,0.0
72,0,411.0,1.32mW,2761B,"""vadere_Sample__72_0""",true,65722447231342458,True,[1.0275],[1.0275],[1.0275],[1.0275],1345.9270205497742,0.0
73,0,1414.0,1.32mW,2761B,"""vadere_Sample__73_0""",true,65722447231342458,True,[3.535],[3.535],[3.535],[3.535],6470.526857852936,0.0
74,0,411.0,1.32mW,496B,"""vadere_Sample__74_0""",true,65722447231342458,True,[1.0275],[1.0275],[1.0275],[1.0275],1924.648604631424,0.0
75,0,411.0,1.63mW,2761B,"""vadere_Sample__75_0""",true,65722447231342458,True,[1.0275],[1.0275],[1.0275],[1.0275],1280.999811887741,0.0
76,0,411.0,1.63mW,496B,"""vadere_Sample__76_0""",true,65722447231342458,True,[1.0275],[1.0275],[1.0275],[1.0275],2004.9949967861176,0.0
77,0,1414.0,1.63mW,2761B,"""vadere_Sample__77_0""",true,65722447231342458,True,[3.535],[3.535],[3.535],[3.535],6586.294478654861,0.0
78,0,1414.0,1.32mW,496B,"""vadere_Sample__78_0""",true,65722447231342458,True,[3.535],[3.535],[3.535],[3.535],6440.311241149902,0.0
79,0,1414.0,1.63mW,496B,"""vadere_Sample__79_0""",true,65722447231342458,True,[3.535],[3.535],[3.535],[3.535],9329.997534036636,0.0
80,0,807.0,0.95mW,1761B,"""vadere_Sample__80_0""",true,65722447231342458,True,[2.0175],[2.0175],[2.0175],[2.0175],2866.4584810733795,0.0
81,0,124.0,0.95mW,1761B,"""vadere_Sample__81_0""",true,65722447231342458,True,[0.31],[0.31],[0.31],[0.31],753.913268327713,0.0
82,0,807.0,0.95mW,1496B,"""vadere_Sample__82_0""",true,65722447231342458,True,[2.0175],[2.0175],[2.0175],[2.0175],2442.1142570972443,0.0
83,0,807.0,1.25mW,1761B,"""vadere_Sample__83_0""",true,65722447231342458,True,[2.0175],[2.0175],[2.0175],[2.0175],2049.759180545807,0.0
84,0,807.0,1.25mW,1496B,"""vadere_Sample__84_0""",true,65722447231342458,True,[2.0175],[2.0175],[2.0175],[2.0175],2278.250712156296,0.0
85,0,124.0,1.25mW,1761B,"""vadere_Sample__85_0""",true,65722447231342458,True,[0.31],[0.31],[0.31],[0.31],480.057648897171,0.0
86,0,124.0,0.95mW,1496B,"""vadere_Sample__86_0""",true,65722447231342458,True,[0.31],[0.31],[0.31],[0.31],353.7919764518738,0.0
87,0,124.0,1.25mW,1496B,"""vadere_Sample__87_0""",true,65722447231342458,True,[0.31],[0.31],[0.31],[0.31],428.8482754230499,0.0
88,0,193.0,1.7mW,3761B,"""vadere_Sample__88_0""",true,65722447231342458,True,[0.4825],[0.4825],[0.4825],[0.4825],589.8653857707977,0.0
89,0,601.0,1.7mW,3761B,"""vadere_Sample__89_0""",true,65722447231342458,True,[1.5025],[1.5025],[1.5025],[1.5025],1864.2875151634216,0.0
90,0,193.0,1.7mW,3496B,"""vadere_Sample__90_0""",true,65722447231342458,True,[0.4825],[0.4825],[0.4825],[0.4825],1800.8344175815582,0.0
91,0,193.0,0.5mW,3761B,"""vadere_Sample__91_0""",true,65722447231342458,True,[0.4825],[0.4825],[0.4825],[0.4825],3009.335037469864,0.0
92,0,193.0,0.5mW,3496B,"""vadere_Sample__92_0""",true,65722447231342458,True,[0.4825],[0.4825],[0.4825],[0.4825],1246.744431257248,0.0
93,0,601.0,0.5mW,3761B,"""vadere_Sample__93_0""",true,65722447231342458,True,[1.5025],[1.5025],[1.5025],[1.5025],1820.0451622009277,0.0
94,0,601.0,1.7mW,3496B,"""vadere_Sample__94_0""",true,65722447231342458,True,[1.5025],[1.5025],[1.5025],[1.5025],1931.309656381607,0.0
95,0,601.0,0.5mW,3496B,"""vadere_Sample__95_0""",true,65722447231342458,True,[1.5025],[1.5025],[1.5025],[1.5025],1706.1976976394653,0.0
96,0,290.0,1.51mW,1261B,"""vadere_Sample__96_0""",true,65722447231342458,True,[0.725],[0.725],[0.725],[0.725],730.9123830795288,0.0
97,0,433.0,1.51mW,1261B,"""vadere_Sample__97_0""",true,65722447231342458,True,[1.0825],[1.0825],[1.0825],[1.0825],1151.710800409317,0.0
98,0,290.0,1.51mW,3996B,"""vadere_Sample__98_0""",true,65722447231342458,True,[0.725],[0.725],[0.725],[0.725],2756.390847682953,0.0
99,0,290.0,1.06mW,1261B,"""vadere_Sample__99_0""",true,65722447231342458,True,[0.725],[0.725],[0.725],[0.725],1416.2330629825592,0.0
100,0,290.0,1.06mW,3996B,"""vadere_Sample__100_0""",true,65722447231342458,True,[0.725],[0.725],[0.725],[0.725],1366.6033658981323,0.0
101,0,433.0,1.06mW,1261B,"""vadere_Sample__101_0""",true,65722447231342458,True,[1.0825],[1.0825],[1.0825],[1.0825],1395.8170018196106,0.0
102,0,433.0,1.51mW,3996B,"""vadere_Sample__102_0""",true,65722447231342458,True,[1.0825],[1.0825],[1.0825],[1.0825],1503.3340485095978,0.0
103,0,433.0,1.06mW,3996B,"""vadere_Sample__103_0""",true,65722447231342458,True,[1.0825],[1.0825],[1.0825],[1.0825],1562.8868291378021,0.0
104,0,1275.0,0.76mW,3261B,"""vadere_Sample__104_0""",true,65722447231342458,True,[3.1875],[3.1875],[3.1875],[3.1875],3611.13396024704,0.0
105,0,52.0,0.76mW,3261B,"""vadere_Sample__105_0""",true,65722447231342458,True,[0.13],[0.13],[0.13],[0.13],253.4365406036377,0.0
106,0,1275.0,0.76mW,1996B,"""vadere_Sample__106_0""",true,65722447231342458,True,[3.1875],[3.1875],[3.1875],[3.1875],2664.507192850113,0.0
107,0,1275.0,1.81mW,3261B,"""vadere_Sample__107_0""",true,65722447231342458,True,[3.1875],[3.1875],[3.1875],[3.1875],3847.5611939430237,0.0
108,0,1275.0,1.81mW,1996B,"""vadere_Sample__108_0""",true,65722447231342458,True,[3.1875],[3.1875],[3.1875],[3.1875],4033.149819135666,0.0
109,0,52.0,1.81mW,3261B,"""vadere_Sample__109_0""",true,65722447231342458,True,[0.13],[0.13],[0.13],[0.13],244.1033296585083,0.0
110,0,52.0,0.76mW,1996B,"""vadere_Sample__110_0""",true,65722447231342458,True,[0.13],[0.13],[0.13],[0.13],110.54381585121155,0.0
111,0,52.0,1.81mW,1996B,"""vadere_Sample__111_0""",true,65722447231342458,True,[0.13],[0.13],[0.13],[0.13],104.86283159255981,0.0
112,0,570.0,1.89mW,261B,"""vadere_Sample__112_0""",true,65722447231342458,True,[1.425],[1.425],[1.425],[1.425],2567.6522223949432,0.0
